Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
contact-lenses,6,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,21.0,3.0,2.0,1.0,0.0,66.66666666666667,33.333333333333336,0.0,0.49999999999999994,0.34392548015954727,0.3905445439150403,77.38323303589814,75.85945267731213,5.526068811667588,3.149123494046726,2.3769453176208617,1.8420229372225292,1.0497078313489088,0.7923151058736205,2.288959924778176,0.7629866415927253,41.42112599005879,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,NaN,0.0,NaN,NaN,1.0,1.0,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,NaN,0.6666666666666666,NaN,NaN,1.0,1.0,NaN,0.6666666666666666,0.0,0.001,2.5E-5,1.2E-5,0.025,0.012,3193.0,3176.0,1934.0,100.0,100.0,?,?,?,?
contact-lenses,6,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,1.0,1.0,0.0,50.0,50.0,0.0,0.0,0.29661583971517996,0.3779559931777181,101.11903626653864,121.31267474084062,1.673002535434241,2.1024138332568114,-0.42941129782257037,0.8365012677171205,1.0512069166284057,-0.21470564891128519,-0.14233767550339782,-0.07116883775169891,-8.507917500941081,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,0.5,1.0,0.5,0.6666666666666666,NaN,NaN,1.0,0.6666666666666666,0.5,0.0,0.0,2.5E-5,1.0E-5,0.025,0.01,3193.0,3245.0,1865.0,100.0,83.33333333333333,?,?,?,?
contact-lenses,6,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.10819588657615187,0.1242189578768618,36.88496133277905,39.87060479413059,1.673002535434241,0.5113105105544218,1.1616920248798193,0.8365012677171205,0.2556552552772109,0.5808460124399096,1.161692024879819,0.5808460124399095,69.43755315817813,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,0.0,1.0,1.0,1.0,NaN,NaN,1.0,1.0,1.0,0.0,0.0,2.6E-5,8.999999999999999E-6,0.026,0.009,3193.0,3245.0,1865.0,100.0,66.66666666666666,?,?,?,?
contact-lenses,6,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.13710085306860303,0.16698695534810112,46.738927182478314,53.59786474025339,1.673002535434241,0.6738329705199751,0.9991695649142659,0.8365012677171205,0.3369164852599876,0.49958478245713295,0.9991695649142658,0.4995847824571329,59.72313512692456,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,0.0,1.0,1.0,1.0,NaN,NaN,1.0,1.0,1.0,0.0,0.0,2.6E-5,8.999999999999999E-6,0.026,0.009,3193.0,3245.0,1865.0,100.0,66.66666666666666,?,?,?,?
contact-lenses,6,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.08078310039692443,0.09863415895786005,27.539693317133334,31.658642434504095,1.673002535434241,0.3774231379097365,1.2955793975245045,0.8365012677171205,0.18871156895486824,0.6477896987622522,1.2955793975245047,0.6477896987622523,77.44037262849855,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,0.0,1.0,1.0,1.0,NaN,NaN,1.0,1.0,1.0,0.0,0.0,2.5E-5,8.999999999999999E-6,0.025,0.009,3193.0,3245.0,1865.0,100.0,66.66666666666666,?,?,?,?
contact-lenses,6,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.14353321746420203,0.17151137482126083,48.93177868097798,55.05006932979793,1.673002535434241,0.7031799666571745,0.9698225687770665,0.8365012677171205,0.35158998332858726,0.48491128438853326,0.9698225687770665,0.48491128438853326,57.96898380224758,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,0.0,1.0,1.0,1.0,NaN,NaN,1.0,1.0,1.0,0.0,0.0,2.5E-5,8.999999999999999E-6,0.025,0.009,3193.0,3245.0,1865.0,100.0,66.66666666666666,?,?,?,?
contact-lenses,6,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.23417996653106724,0.301361391305849,58.5449916327668,65.24665514767202,3.0588936890535683,1.4568953866525356,1.6019983024010327,1.5294468445267841,0.7284476933262678,0.8009991512005163,1.6019983024010327,0.8009991512005163,52.3718201823711,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.6E-5,1.0E-5,0.026,0.01,3193.0,3245.0,1865.0,100.0,83.33333333333333,?,?,?,?
contact-lenses,7,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,21.0,3.0,2.0,1.0,0.0,66.66666666666667,33.333333333333336,0.0,0.39999999999999997,0.30004322551087337,0.3785473388211921,83.08889321839571,91.77373381048683,3.8182495631608977,3.1160392525617087,0.702210310599189,1.272749854386966,1.038679750853903,0.234070103533063,1.1256083644163852,0.3752027881387951,29.479696017684137,1.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.5,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.0,0.0,2.6E-5,1.2E-5,0.026,0.012,3193.0,3176.0,1934.0,100.0,88.88888888888887,?,?,?,?
contact-lenses,7,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,21.0,3.0,2.0,1.0,0.0,66.66666666666667,33.333333333333336,0.0,0.0,0.25703422504311674,0.3294715578791607,71.17870847347848,79.87596781181165,3.8182495631608977,2.3797236254027347,1.438525937758163,1.272749854386966,0.7932412084675783,0.47950864591938763,1.438525937758163,0.47950864591938763,37.67501086459352,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,NaN,0.0,NaN,NaN,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,NaN,0.6666666666666666,NaN,NaN,1.0,1.0,NaN,0.6666666666666666,0.0,0.0,2.7E-5,1.2E-5,0.027,0.012,3193.0,3176.0,1934.0,100.0,88.88888888888887,?,?,?,?
contact-lenses,7,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,21.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.1623065442333548,0.23073744463052234,44.946427633852096,55.939204036079275,3.8182495631608977,1.4071195159551828,2.411130047205715,1.272749854386966,0.4690398386517276,0.8037100157352383,2.411130047205715,0.8037100157352383,63.147523683854914,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.5E-5,1.2E-5,0.025,0.012,3193.0,3176.0,1934.0,100.0,77.77777777777777,?,?,?,?
contact-lenses,7,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,21.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.20647702208288674,0.25813958887825783,57.1782522691071,62.582487013208095,3.8182495631608977,1.7638682096952412,2.0543813534656565,1.272749854386966,0.5879560698984138,0.6847937844885522,2.0543813534656565,0.6847937844885522,53.80427128930143,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.6E-5,1.1E-5,0.026,0.011,3193.0,3176.0,1934.0,100.0,77.77777777777777,?,?,?,?
contact-lenses,7,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.1463295338980477,0.16932809399938598,49.88506837433445,54.34930087793354,1.673002535434241,0.7165283481943439,0.9564741872398972,0.8365012677171205,0.35826417409717193,0.4782370936199486,0.9564741872398972,0.4782370936199486,57.17111402892385,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,0.0,1.0,1.0,1.0,NaN,NaN,1.0,1.0,1.0,0.0,0.0,2.8E-5,1.1E-5,0.028,0.011,3193.0,3245.0,1865.0,100.0,66.66666666666666,?,?,?,?
contact-lenses,7,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.39089068348785533,0.4174398336164893,94.57032665028757,87.47432243420515,3.380821783940931,2.5531191816214034,0.8277026023195275,1.6904108919704655,1.2765595908107017,0.41385130115976376,0.8449742805778546,0.4224871402889273,24.993162449186876,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.5E-5,1.0E-5,0.025,0.01,3193.0,3245.0,1865.0,100.0,100.0,?,?,?,?
contact-lenses,7,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.17620841386581756,0.22869411902512396,42.631067870762315,47.92274597538545,3.380821783940931,0.9652677091415081,2.415554074799423,1.6904108919704655,0.48263385457075403,1.2077770373997114,2.415554074799423,1.2077770373997114,71.44872546294582,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.5E-5,8.999999999999999E-6,0.025,0.009,3193.0,3245.0,1865.0,100.0,83.33333333333333,?,?,?,?
contact-lenses,7,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,1.0,1.0,0.0,50.0,50.0,0.0,0.0,0.307032804820605,0.38742122021181086,74.28213019853348,81.18393599638134,3.380821783940931,2.2043513920253117,1.1764703919156192,1.6904108919704655,1.1021756960126559,0.5882351959578096,1.1764703919156192,0.5882351959578096,34.79835575787849,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,1.0,1.0,NaN,0.5,0.0,0.0,2.5E-5,8.999999999999999E-6,0.025,0.009,3193.0,3245.0,1865.0,100.0,83.33333333333333,?,?,?,?
contact-lenses,7,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,1.0,1.0,0.0,50.0,50.0,0.0,0.0,0.22381654415844415,0.31369236826595037,54.14916390930101,65.73408945935643,3.380821783940931,1.4086803085988375,1.9721414753420934,1.6904108919704655,0.7043401542994188,0.9860707376710467,1.9721414753420934,0.9860707376710467,58.333198298409634,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,1.0,1.0,NaN,0.5,0.0,0.0,2.6E-5,8.999999999999999E-6,0.026,0.009,3193.0,3245.0,1865.0,100.0,83.33333333333333,?,?,?,?
contact-lenses,7,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,1.0,1.0,0.0,50.0,50.0,0.0,0.3333333333333333,0.3406250759374191,0.3898963178104783,85.15626898435475,84.41502901647131,3.0588936890535683,2.158202474673323,0.9006912143802452,1.5294468445267841,1.0791012373366615,0.4503456071901226,0.9493437184948739,0.47467185924743693,31.035525094976542,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.5,NaN,0.5,NaN,NaN,1.0,1.0,NaN,0.5,0.0,0.0,2.6E-5,1.0E-5,0.026,0.01,3193.0,3245.0,1865.0,100.0,100.0,?,?,?,?
contact-lenses,8,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,21.0,3.0,2.0,1.0,0.0,66.66666666666667,33.333333333333336,0.0,0.0,0.20321843166714706,0.2780248399435008,56.27587338474842,67.40339988423563,3.8182495631608977,1.8521450162024622,1.9661045469584355,1.272749854386966,0.6173816720674874,0.6553681823194785,1.9661045469584355,0.6553681823194785,51.492300710978576,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,NaN,0.0,NaN,NaN,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,NaN,0.6666666666666666,NaN,NaN,1.0,1.0,NaN,0.6666666666666666,0.0,0.0,3.1E-5,1.4999999999999999E-5,0.031,0.015,3193.0,3176.0,1934.0,100.0,88.88888888888887,?,?,?,?
contact-lenses,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,21.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.16725051285122663,0.204268051300807,46.315526635724304,49.52205403013561,3.8182495631608977,1.3060535079083333,2.5121960552525646,1.272749854386966,0.4353511693027778,0.8373986850841882,2.5121960552525646,0.8373986850841882,65.79444359768013,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.9E-5,1.4E-5,0.029,0.014,3193.0,3176.0,1934.0,100.0,77.77777777777777,?,?,?,?
contact-lenses,8,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,21.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.19138324771026596,0.23882236770178983,52.99843782745827,57.89928538318721,3.8182495631608977,1.6119269565286793,2.2063226066322184,1.272749854386966,0.5373089855095597,0.7354408688774061,2.2063226066322184,0.7354408688774061,57.78361445828955,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.6E-5,1.2E-5,0.026,0.012,3193.0,3176.0,1934.0,100.0,88.88888888888887,?,?,?,?
contact-lenses,8,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,21.0,3.0,1.0,2.0,0.0,33.333333333333336,66.66666666666667,0.0,-0.19999999999999998,0.29006287887421683,0.37332934601052525,80.3251049190139,90.50870131885077,3.8182495631608977,2.7984167739344397,1.019832789226458,1.272749854386966,0.9328055913114799,0.33994426307548603,1.071524815191614,0.35717493839720466,28.06324724108823,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,NaN,0.0,NaN,NaN,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,NaN,0.3333333333333333,NaN,NaN,0.6666666666666666,0.8888888888888888,NaN,0.3333333333333333,0.0,0.0,2.5E-5,1.2E-5,0.025,0.012,3193.0,3176.0,1934.0,100.0,88.88888888888887,?,?,?,?
contact-lenses,8,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.11632309824022805,0.13955681670260592,39.65560167280503,44.793603006976824,1.673002535434241,0.557138616360076,1.115863919074165,0.8365012677171205,0.278569308180038,0.5579319595370825,1.115863919074165,0.5579319595370825,66.69828021417395,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,0.0,1.0,1.0,1.0,NaN,NaN,1.0,1.0,1.0,0.0,0.0,2.7E-5,8.999999999999999E-6,0.027,0.009,3193.0,3245.0,1865.0,100.0,66.66666666666666,?,?,?,?
contact-lenses,8,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.1937222387462923,0.2204050047136098,46.86828356765137,46.18576593757352,3.380821783940931,1.012640393399925,2.3681813905410056,1.6904108919704655,0.5063201966999625,1.1840906952705028,2.368181390541006,1.184090695270503,70.04750743709661,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.9E-5,1.3E-5,0.029,0.013,3193.0,3245.0,1865.0,100.0,83.33333333333333,?,?,?,?
contact-lenses,8,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,1.0,1.0,0.0,50.0,50.0,0.0,0.3333333333333333,0.448529585155081,0.4993803571527464,108.51522221493894,104.64492092295225,3.380821783940931,3.3287167492425196,0.05210503469841132,1.6904108919704655,1.6643583746212598,0.02605251734920566,0.44633760601614547,0.22316880300807274,13.20204478497716,NaN,0.0,0.5,1.0,0.5,1.0,NaN,0.0,0.0,NaN,NaN,NaN,NaN,NaN,0.5,0.0,1.0,0.5,NaN,0.5,NaN,NaN,0.5,0.75,NaN,0.5,0.0,0.0,2.7E-5,1.0E-5,0.027,0.01,3193.0,3245.0,1865.0,100.0,100.0,?,?,?,?
contact-lenses,8,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,1.0,1.0,0.0,50.0,50.0,0.0,0.0,0.27779458310473604,0.3577293656030467,67.20836688017808,74.96202171183621,3.380821783940931,1.788026671375867,1.592795112565064,1.6904108919704655,0.8940133356879335,0.796397556282532,1.592795112565064,0.796397556282532,47.11266119175281,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,1.0,1.0,NaN,0.5,0.0,0.0,2.6E-5,1.0E-5,0.026,0.01,3193.0,3245.0,1865.0,100.0,83.33333333333333,?,?,?,?
contact-lenses,8,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,1.0,1.0,0.0,50.0,50.0,0.0,0.0,0.3136153469407722,0.38996212119802287,75.87468071147715,81.71638061292815,3.380821783940931,2.239892043416216,1.1409297405247147,1.6904108919704655,1.119946021708108,0.5704648702623574,1.1409297405247147,0.5704648702623574,33.74711278613345,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,1.0,1.0,NaN,0.5,0.0,0.0,2.6E-5,8.999999999999999E-6,0.026,0.009,3193.0,3245.0,1865.0,100.0,83.33333333333333,?,?,?,?
contact-lenses,8,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,1.0,1.0,0.0,50.0,50.0,0.0,0.3333333333333333,0.3433788114014928,0.39908843509596714,85.8447028503732,86.40518078742116,3.0588936890535683,2.2548537913961426,0.8040398976574257,1.5294468445267841,1.1274268956980713,0.40201994882871284,0.9341260024477428,0.4670630012238714,30.53803425044054,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.5,NaN,0.5,NaN,NaN,1.0,1.0,NaN,0.5,0.0,0.0,2.6E-5,1.0E-5,0.026,0.01,3193.0,3245.0,1865.0,100.0,100.0,?,?,?,?
contact-lenses,9,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,21.0,3.0,2.0,1.0,0.0,66.66666666666667,33.333333333333336,0.0,0.0,0.26109878650842827,0.3477956514737152,70.49667235727563,81.85000678187026,4.14017765804826,2.7845522767430326,1.3556253813052273,1.3800592193494199,0.9281840922476775,0.45187512710174244,1.3556253813052273,0.45187512710174244,32.74316933404952,NaN,0.0,0.0,0.0,1.0,3.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,NaN,0.6666666666666666,NaN,NaN,1.0,1.0,NaN,0.6666666666666666,0.001,0.0,2.5E-5,1.2E-5,0.025,0.012,3193.0,3176.0,1934.0,100.0,100.0,?,?,?,?
contact-lenses,9,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,21.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.1527935700926226,0.19443421737009128,41.2542639250081,45.75802469908784,4.14017765804826,1.2012564788382645,2.9389211792099954,1.3800592193494199,0.4004188262794215,0.9796403930699985,2.938921179209995,0.9796403930699983,70.98538811485315,NaN,0.0,0.0,0.0,1.0,3.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.6E-5,1.2E-5,0.026,0.012,3193.0,3176.0,1934.0,100.0,77.77777777777777,?,?,?,?
contact-lenses,9,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,21.0,3.0,3.0,0.0,0.0,100.0,0.0,0.0,1.0,0.2781508946939395,0.33729645593276375,75.10074156736366,79.3791328000085,4.14017765804826,2.572508995357034,1.5676686626912257,1.3800592193494199,0.8575029984523447,0.5225562208970752,1.5469935880514978,0.5156645293504992,37.365391435419056,NaN,0.0,0.0,0.0,1.0,3.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.6E-5,1.1E-5,0.026,0.011,3193.0,3176.0,1934.0,100.0,88.88888888888887,?,?,?,?
contact-lenses,9,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,21.0,3.0,2.0,1.0,0.0,66.66666666666667,33.333333333333336,0.0,0.0,0.2263448208677072,0.3095615286997442,61.11310163428094,72.85201271527423,4.14017765804826,2.1611237656677984,1.9790538923804615,1.3800592193494199,0.7203745885559328,0.6596846307934872,1.9790538923804613,0.659684630793487,47.801182843767535,NaN,0.0,0.0,0.0,1.0,3.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,NaN,0.6666666666666666,NaN,NaN,1.0,1.0,NaN,0.6666666666666666,0.0,0.0,2.5E-5,1.1E-5,0.025,0.011,3193.0,3176.0,1934.0,100.0,77.77777777777777,?,?,?,?
contact-lenses,9,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.15327254253400593,0.17289765986670294,52.25200313659294,55.49502575290387,1.673002535434241,0.7584107656434773,0.9145917697907637,0.8365012677171205,0.37920538282173866,0.45729588489538187,0.9145917697907637,0.45729588489538187,54.66768581754565,NaN,0.0,0.0,0.0,1.0,2.0,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,0.0,1.0,1.0,1.0,NaN,NaN,1.0,1.0,1.0,0.0,0.0,2.6E-5,1.0E-5,0.026,0.01,3193.0,3245.0,1865.0,100.0,83.33333333333333,?,?,?,?
contact-lenses,9,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,1.0,1.0,0.0,50.0,50.0,0.0,0.0,0.40932417930236975,0.4483113697848365,102.33104482559243,97.06225875976695,3.0588936890535683,2.836756883845897,0.2221368052076711,1.5294468445267841,1.4183784419229486,0.11106840260383555,0.440352886504251,0.2201764432521255,14.39582186461987,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,NaN,0.0,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.75,NaN,0.5,0.0,0.0,2.6E-5,1.0E-5,0.026,0.01,3193.0,3245.0,1865.0,100.0,100.0,?,?,?,?
contact-lenses,9,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.22853615120021475,0.2606180203814088,57.13403780005369,56.42545658357765,3.0588936890535683,1.2272302595512468,1.8316634295023215,1.5294468445267841,0.6136151297756234,0.9158317147511608,1.8316634295023215,0.9158317147511608,59.87993097167899,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.6E-5,8.999999999999999E-6,0.026,0.009,3193.0,3245.0,1865.0,100.0,83.33333333333333,?,?,?,?
contact-lenses,9,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02503200152E7,22.0,2.0,0.0,2.0,0.0,0.0,100.0,0.0,-0.3333333333333333,0.42927611893910234,0.4754738931184396,107.31902973477557,102.94311756921391,3.0588936890535683,3.013931230079891,0.04496245897367723,1.5294468445267841,1.5069656150399455,0.022481229486838616,0.2339732391995386,0.1169866195997693,7.648949685202388,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NaN,0.0,NaN,NaN,1.0,1.0,0.0,0.5,0.5,1.0,NaN,0.0,NaN,NaN,0.5,0.75,NaN,0.0,0.0,0.0,2.6E-5,1.2E-5,0.026,0.012,3193.0,3245.0,1865.0,100.0,100.0,?,?,?,?
